Date,price
2010-12-30,95.5
2010-12-29,94.5
2010-12-28,94.88
2010-12-27,96.12
2010-12-24,96.03
2010-12-23,95.93
2010-12-22,95.93
2010-12-21,95.45
2010-12-20,96.65
2010-12-16,95.93
2010-12-15,97.51
2010-12-14,95.45
2010-12-13,93.73
2010-12-10,92.39
2010-12-09,92.49
2010-12-08,93.06
2010-12-07,92.2
2010-12-06,94.11
2010-12-03,94.69
2010-12-02,96.03
2010-12-01,91.15
2010-11-30,89.57
2010-11-29,88.61
2010-11-26,90.43
2010-11-25,89.95
2010-11-24,90.28
2010-11-23,89.28
2010-11-22,92.01
2010-11-19,93.35
2010-11-18,91.91
2010-11-16,89.38
2010-11-15,92.82
2010-11-12,92.44
2010-11-11,92.87
2010-11-10,96.7
2010-11-09,97.61
2010-11-08,94.69
2010-11-05,95.98
2010-11-04,95.31
2010-11-03,95.07
2010-11-02,94.78
2010-11-01,94.73
2010-10-29,94.97
2010-10-28,94.54
2010-10-27,97.97
2010-10-26,99.92
2010-10-25,98.88
2010-10-22,98.54
2010-10-21,98.97
2010-10-20,97.35
2010-10-19,97.83
2010-10-18,96.21
2010-10-15,97.54
2010-10-14,99.26
2010-10-13,98.02
2010-10-12,99.73
2010-10-11,101.73
2010-10-08,101.92
2010-10-07,103.73
2010-10-06,102.92
2010-10-05,103.11
2010-10-04,104.97
2010-10-01,103.83
2010-09-30,102.83
2010-09-29,100.49
2010-09-28,99.02
2010-09-27,100.21
2010-09-24,99.69
2010-09-23,98.97
2010-09-22,100.73
2010-09-21,104.11
2010-09-20,105.97
2010-09-17,104.3
2010-09-16,104.21
2010-09-15,102.88
2010-09-14,103.35
2010-09-13,103.07
2010-09-09,103.3
2010-09-08,102.26
2010-09-07,102.78
2010-09-06,100.69
2010-09-03,100.49
2010-09-02,101.54
2010-09-01,100.78
2010-08-31,99.61
2010-08-30,97.4
2010-08-27,97.83
2010-08-26,99.5
2010-08-25,98.97
2010-08-24,99.9
2010-08-23,98.61
2010-08-20,98.23
2010-08-19,98.21
2010-08-18,97.59
2010-08-17,97.07
2010-08-16,95.81
2010-08-13,95.28
2010-08-12,94.02
2010-08-11,96
2010-08-10,96.33
2010-08-09,96.09
2010-08-06,96.83
2010-08-05,95.92
2010-08-04,94.59
2010-08-03,93.33
2010-08-02,92.93
2010-07-30,92.9
2010-07-29,92.34
2010-07-28,93.94
2010-07-27,95.37
2010-07-26,95.68
2010-07-23,99.41
2010-07-22,98.21
2010-07-21,96.8
2010-07-20,96.54
2010-07-19,98.19
2010-07-16,100.35
2010-07-15,99.84
2010-07-14,100.63
2010-07-13,99.95
2010-07-12,99.41
2010-07-09,99.88
2010-07-08,99.34
2010-07-07,97.77
2010-07-06,96.71
2010-07-05,95.02
2010-07-02,94.78
2010-07-01,96.92
2010-06-30,98.99
2010-06-29,96.62
2010-06-28,94.76
2010-06-25,94.43
2010-06-24,95.02
2010-06-23,93.21
2010-06-22,92.95
2010-06-21,89.85
2010-06-18,87.5
2010-06-17,89.09
2010-06-16,88.44
2010-06-15,89.4
2010-06-14,90.29
2010-06-11,89.71
2010-06-10,90.22
2010-06-09,90.18
2010-06-08,92.43
2010-06-07,90.93
2010-06-04,90.43
2010-06-03,87.85
2010-06-02,87
2010-06-01,86.53
2010-05-31,87.14
2010-05-28,87.12
2010-05-27,84.65
2010-05-26,84.84
2010-05-25,83.43
2010-05-24,85.8
2010-05-21,86.16
2010-05-20,87.4
2010-05-19,85.22
2010-05-18,88.65
2010-05-17,88.13
2010-05-14,85.92
2010-05-13,83.6
2010-05-12,83.27
2010-05-11,83.67
2010-05-10,84.98
2010-05-07,84.63
2010-05-06,88.67
2010-05-05,87.33
2010-05-04,85.71
2010-05-03,85.5
2010-04-30,84.75
2010-04-29,85.24
2010-04-28,84.77
2010-04-27,83.6
2010-04-26,83.45
2010-04-23,83.34
2010-04-22,83.01
2010-04-21,82.61
2010-04-20,82.42
2010-04-19,82.28
2010-04-16,84.09
2010-04-15,83.9
2010-04-13,83.15
2010-04-12,83.69
2010-04-09,83.1
2010-04-08,79.91
2010-04-07,78.33
2010-04-06,78.92
2010-04-05,76.94
2010-04-01,74.62
2010-03-31,74.64
2010-03-30,75.68
2010-03-29,75.25
2010-03-26,77.65
2010-03-25,75.32
2010-03-23,75.16
2010-03-22,75.13
2010-03-19,77.13
2010-03-18,77.44
2010-03-17,77.51
2010-03-16,77.39
2010-03-15,78.33
2010-03-12,78.71
2010-03-11,79.93
2010-03-10,81.13
2010-03-09,81.32
2010-03-08,80.85
2010-03-05,79.88
2010-03-04,80.07
2010-03-03,79.37
2010-03-02,79.15
2010-02-26,79.55
2010-02-25,79.48
2010-02-24,78.21
2010-02-23,77.63
2010-02-22,78.33
2010-02-19,80.02
2010-02-18,79.37
2010-02-17,79.25
2010-02-16,80.19
2010-02-15,80.23
2010-02-11,81.22
2010-02-10,82.47
2010-02-09,83.24
2010-02-08,82.68
2010-02-05,79.91
2010-02-04,74.62
2010-02-03,74.62
2010-02-02,74.62
2010-02-01,74.62
2010-01-29,74.62
2010-01-28,74.62
2010-01-27,74.62
2010-01-26,74.62
2010-01-25,74.62
2010-01-22,74.62
2010-01-21,74.62
2010-01-20,74.62
2010-01-19,74.62
2010-01-18,76.43
2010-01-15,75.68
2010-01-14,76.52
2010-01-13,75.96
2010-01-12,76.15
2010-01-11,78.21
2010-01-08,77.32
2010-01-07,77.16
2010-01-06,79.11
2010-01-05,77.18
2010-01-04,76.15
2010-01-01,74.5
2009-12-31,74.5
2009-12-30,75.21
2009-12-29,76.29
2009-12-28,76.38
2009-12-25,76.38
2009-12-24,76.38
2009-12-23,76.62
2009-12-22,76.85
2009-12-21,76.9
2009-12-18,76.59
2009-12-17,77.09
2009-12-16,76.99
2009-12-15,76.31
2009-12-14,77.65
2009-12-11,77.6
2009-12-10,77.7
2009-12-09,79.62
2009-12-08,77.84
2009-12-07,77.79
2009-12-04,78.03
2009-12-03,77.86
2009-12-02,77.53
2009-12-01,78.1
2009-11-30,74.43
2009-11-27,76.85
2009-11-26,76.15
2009-11-25,77.09
2009-11-24,77.65
2009-11-23,77.91
2009-11-20,74.5
2009-11-19,73.94
2009-11-18,76.1
2009-11-17,77.46
2009-11-16,78.03
2009-11-13,76.62
2009-11-12,76.62
