Date,price
2011-03-16,1191.53
2011-03-15,1186.55
2011-03-14,1228.42
2011-03-11,1222.41
2011-03-10,1242.5
2011-03-09,1237.22
2011-03-08,1227.59
2011-03-07,1232.19
2011-03-04,1282.22
2011-03-03,1292.19
2011-03-02,1264.58
2011-03-01,1261.41
2011-02-28,1180.73
2011-02-25,1142.08
2011-02-24,1147.85
2011-02-23,1165.39
2011-02-22,1154.25
2011-02-21,1179.9
2011-02-18,1200.77
2011-02-17,1200.13
2011-02-16,1200.03
2011-02-15,1208.58
2011-02-14,1196.27
2011-02-11,1154.49
2011-02-10,1133.63
2011-02-09,1127.76
2011-02-08,1150.05
2011-02-07,1162.7
2011-02-04,1156.06
2011-02-03,1190.5
2011-02-02,1189.38
2011-02-01,1214.15
2011-01-31,1224.37
2011-01-28,1201.4
2011-01-27,1240.83
2011-01-26,1262.63
2011-01-25,1258.86
2011-01-24,1263.12
2011-01-21,1220.26
2011-01-20,1230.62
2011-01-19,1243.77
2011-01-18,1248.55
2011-01-17,1240.74
2011-01-14,1240.83
2011-01-13,1285.64
2011-01-12,1287.69
2011-01-11,1288.48
2011-01-10,1295.85
2011-01-07,1310.07
2011-01-06,1342.66
2011-01-05,1380.34
2011-01-04,1396.27
2011-01-03,1393.63
2010-12-31,1389.28
2010-12-30,1388.16
2010-12-29,1385.66
2010-12-28,1363.48
2010-12-27,1362.65
2010-12-24,1359.86
2010-12-23,1360.7
2010-12-22,1362.41
2010-12-21,1390.94
2010-12-20,1382.68
2010-12-17,1341.79
2010-12-16,1346.67
2010-12-15,1363.29
2010-12-14,1381.71
2010-12-13,1389.52
2010-12-10,1381.12
2010-12-09,1359.52
2010-12-08,1384.93
2010-12-07,1396.17
2010-12-06,1376.09
2010-12-03,1368.76
2010-12-02,1376.82
2010-12-01,1381.95
2010-11-30,1389.67
2010-11-29,1374.08
2010-11-26,1335.92
2010-11-25,1348.72
2010-11-24,1383.86
2010-11-23,1408.73
2010-11-22,1388.65
2010-11-19,1373.45
2010-11-18,1397.83
2010-11-17,1368.17
2010-11-16,1368.81
2010-11-15,1404.23
2010-11-12,1421.43
2010-11-11,1436.97
2010-11-10,1441.56
2010-11-09,1438.49
2010-11-08,1454.76
2010-11-05,1473.72
2010-11-04,1473.33
2010-11-03,1462.09
2010-11-02,1459.45
2010-11-01,1474.01
2010-10-29,1516.32
2010-10-28,1499.91
2010-10-27,1490.92
2010-10-26,1531.18
2010-10-25,1472.74
2010-10-22,1469.12
2010-10-21,1479.24
2010-10-20,1456.81
2010-10-19,1460.87
2010-10-18,1457.64
2010-10-15,1484.37
2010-10-14,1521.99
2010-10-13,1522.97
2010-10-12,1485.49
2010-10-11,1482.76
2010-10-08,1463.16
2010-10-07,1456.22
2010-10-06,1482.22
2010-10-05,1469.17
2010-10-04,1446.5
2010-10-01,1446.3
2010-09-30,1408.14
2010-09-29,1397.54
2010-09-28,1434.72
2010-09-27,1445.47
2010-09-24,1448.06
2010-09-23,1425.44
2010-09-22,1430.57
2010-09-21,1380.97
2010-09-20,1367.1
2010-09-17,1356.79
2010-09-16,1365.53
2010-09-15,1337.53
2010-09-14,1315.89
2010-09-13,1297.96
2010-09-10,1284.81
2010-09-09,1284.91
2010-09-08,1277.77
2010-09-07,1285.49
2010-09-06,1272.94
2010-09-03,1243.18
2010-09-02,1247.67
2010-09-01,1243.81
2010-08-31,1228.91
2010-08-30,1207.26
2010-08-27,1190.99
2010-08-26,1199.3
2010-08-25,1192.31
2010-08-24,1205.02
2010-08-23,1210.93
2010-08-20,1205.68
2010-08-19,1217.3
2010-08-18,1219.93
2010-08-17,1219.15
2010-08-16,1222.07
2010-08-13,1214.87
2010-08-12,1192.35
2010-08-11,1181.85
2010-08-10,1193.57
